2,23.77430852087399,6.374699337612434,20.931605196149537,6.455172414677293,0.2792558533435763,26.97583024257922,-1.818249877177088,27.404262334777844,0.8737940593473912,11.442409525983921
11,16.003037316872508,47.123269163000565,53.16332631818777,-5.253014624008342,-46.15183497640963,9.80086966410677,-24.304143226322253,3.7277109053037667,10.535846290042837,-11.559629283191663
14,39.484291173505845,14.818595071561163,35.80656925415906,21.021028779087594,41.36348000065627,24.86149200399438,-33.215286421032054,45.81769185152681,-16.34240506894251,22.260190212235614
7,38.60240001873396,-12.9419241295458,12.452129837215601,-5.728374602440521,10.094525389424339,-64.36213840607518,-9.430909955450481,1.305123861358867,-26.453141133508108,-9.931533346288901
16,17.981105554577127,-16.99737192023014,18.689326525624704,59.31616841975189,2.4065119678022775,14.397060519372761,-19.593092901745873,46.10209781914526,-35.87685652938456,-39.120147945258736
14,52.162199646713596,29.471185899683817,46.251633059571056,20.789653852105054,37.78340149164423,11.825796273159199,-46.09623739244534,43.4004406957281,-9.899796776282859,-20.53742137334734
13,55.9457710632245,24.86124736620792,28.243687371495156,24.187017921122226,23.543702631509767,34.0077233735467,8.28266589305381,55.89896512512955,-53.33895687089836,-1.1704005111338138
12,35.03729422868845,-4.23832920095778,57.250977828085354,-2.7086091684763893,31.034651464255354,64.25262665223578,29.63237639760832,46.232829428095144,14.37645972162763,-0.8745180247415316
6,18.073705202309437,-3.9680879252139913,-24.81349998208274,-8.47861603902967,0.9047122904992477,4.435279676903404,-12.287452406887244,11.812505259325183,-24.00318705544551,-58.212341382115696
16,28.779718317356433,30.004378576188117,57.66432540062245,-31.998533086127328,40.52981035567593,41.97655751383036,66.52079546144479,25.062805375670713,-4.963130344915121,-59.15782977210103
12,46.43545892986036,32.61421990988941,46.9645947800819,40.1091643019226,46.2775763224445,31.593792744806795,4.420026410826203,34.22785331513718,15.549417968781944,5.494699781665712
9,25.885523191700145,3.795232471804611,15.88215738439198,-1.3124829248169059,21.997410704103054,18.4638262297289,-3.5716243433324566,-35.15382261176107,-19.988390479770672,4.860369792350003
13,59.6744924067269,-4.901819278574892,56.911992644028615,3.417650278054005,34.61322807780809,21.502429870692552,13.67244020485952,34.11626452397949,-61.160848826535606,-5.617934211856804
10,34.455050314459385,-70.3051875679347,0.6311258690748958,-11.190075448369953,23.20975360390067,-17.04719669107295,-19.932326262911157,2.1171283243346073,-16.195295385643316,0.6167806735221433
20,55.349658204893814,-37.43845737234915,37.61637439340579,12.10220036625747,20.241081148482383,31.89338317383786,-5.348956315133054,31.835061319898422,-14.62552424255569,8.717417596095576
11,27.870828492344984,2.028405592586336,6.796283138806931,37.53952429426724,-45.5667767877971,-14.767369791147141,0.2914588717546369,34.43508316097836,14.533763683409436,2.3483564927995406
5,8.359462453667813,-7.985634060217127,13.623917317529541,-67.90227224682931,9.09655678710008,6.79807873409785,-12.231939582338493,13.358172254924154,-15.746002542601756,5.780493959343022
2,22.465957626835177,36.14634509380721,29.543376567431647,4.351972558805471,12.59210693803404,18.031107085050444,10.217366601940174,24.338661811483306,5.097763417318568,-8.526744295915323
18,66.06733377689558,23.211350651938503,-17.486634074030437,-9.282203318118068,40.00426012246978,31.45873204119159,-9.965228688694337,49.76249789776267,-8.585534738339742,-8.940011373458928
