3,39.48975101291158,-12.045660243960782
2,10.016755239774621,21.47108814742604
19,164.3060510027969,281.31702654434247
13,92.6515775046289,154.52547088846538
1,-22.872726265471854,-19.73206511326721
13,126.45240305942164,178.45627423942815
10,69.6685906185226,145.40858635719314
11,91.79591804601124,122.13264639473127
5,61.50861691363242,-12.02286543297759
4,26.72640160213855,73.5983619117592
4,25.18340702240252,56.63617975079514
12,95.5912364669214,207.29107778539185
13,96.62234170791592,156.34277442745696
20,133.32997480090665,299.0689007014937
7,74.40513964079975,61.26701773610266
9,98.08121808164299,110.03539513236905
20,150.40903890214153,367.9592126899598
19,152.47998617990632,280.4296767941307
14,88.98596258849004,240.34108478750827
8,39.27444680402454,120.2408357839459
4,28.04835629505705,45.17698284286646
13,121.68363936862713,175.63623237297355
19,140.04007512829835,276.62518214125333
7,60.13449655543324,56.71262741734202
8,53.36202752890583,127.85018869172607
12,100.13228581652442,208.63608031815937
4,20.48029571953255,79.90313335657785
7,43.98502521189758,48.84121493848941
13,109.87897041365063,172.81731318924216
3,7.791807827482515,-6.764696065103744
5,33.435118379180395,34.28968301811632
12,69.22196462135616,203.908260176049
16,131.39809416041757,291.63655222064807
12,112.93434313126106,206.67629065822567
14,95.3935670683763,248.5350764550264
3,33.70637828526108,-4.439394430055122
4,10.211813749357638,44.62539640840992
10,66.9162112958881,148.13566326181663
4,29.164510259490704,38.2413339857798
9,93.33754026036505,113.47156938761782
2,17.523736940045303,25.856771033149013
15,118.66368190211927,196.24384826573643
8,69.64738235785069,116.20480779656272
12,72.17680115895155,170.14122605272868
5,61.689973641472264,31.80226540243494
6,37.15328085829513,100.2215031943839
9,71.71524382418532,102.20430375196277
1,-24.438223067639626,-7.3766978156131415
13,114.96195138042023,167.73404684007468
13,104.97487819712686,175.32796205142375
2,29.088282570068984,11.5909654477699
20,159.38043350219093,351.6111442825034
16,94.78190169916425,254.4888017838532
3,15.812586280510173,-16.66349280549843
9,69.11721408691837,59.87275204565978
18,117.31429379365457,308.58432748407495
9,95.9599437216803,78.34978658910445
10,73.06733798221562,166.22619135491408
3,26.2035566758697,-0.9893786533049678
17,143.34855818421843,226.40425792464768
9,62.4496412913716,87.85008691592766
10,66.15416797907203,159.77870395730613
10,46.41336521303778,163.2398919059437
11,89.81660876759328,148.58692242282066
20,134.2295947583967,365.2850612437673
1,-22.017071834279626,-9.2438575222372
16,114.18390762488063,257.8760520171135
20,136.21085781129455,337.5076775150397
19,155.19764145569593,281.6070506691518
7,77.10850012988202,77.60285721351086
20,152.6667994837186,338.7182366869892
20,169.9799086145059,317.25482962465276
6,42.18970540314145,78.07896883282433
20,151.95796506438109,334.77008376878916
9,52.764395534338085,81.99525758340599
12,86.06166952078533,182.5428357231877
4,13.093504411882948,53.53035063772282
12,64.52852293716758,211.92232927935234
14,92.58536513110784,242.94577204918434
13,125.95880003675298,168.4371039209063
14,102.04449396763067,229.96242457654202
12,95.59727855935539,200.43040180880348
17,127.13044756279213,243.75821625463914
11,102.89443783498467,142.31360133872025
11,98.76351374180257,143.24966046030585
6,38.84277555424227,82.41480732637207
6,45.12197482350366,70.56859041001586
8,38.4938750348494,123.77667372318713
8,63.2053130919858,137.28808674015744
